"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type"
"nk-270525502593","naukri","https://www.naukri.com/job-listings-software-engineer-visa-inc-bengaluru-3-to-8-years-270525502593","","Software Engineer","Visa","Bengaluru, India","2025-05-27","","","","","","",False,"","","","","","","https://www.naukri.com/visa-jobs-careers-667281","https://img.naukimg.com/logo_images/groups/v1/135342.gif","","","","","","Manager Quality Assurance, Visual Basic, Process orientation, Dynamics CRM, Javascript, Design development, Visual Studio, Customer service","3-8 Yrs",3.5,404.0,"","Work from office"
"nk-260525910623","naukri","https://www.naukri.com/job-listings-storage-software-engineer-dp4db-c-c-hana-oracle-db2-ibm-india-pvt-limited-bengaluru-6-to-9-years-260525910623","","Storage Software Engineer - DP4DB - C_C++_HANA_Oracle_DB2","IBM","Bengaluru, India","2025-05-27","","","","","","",False,"","","","","","","https://www.naukri.com/ibm-jobs-careers-16987","https://img.naukimg.com/logo_images/groups/v1/19288.gif","","","","","","c++, python, c, java, scripting languages, oracle, hp data protector, performance tuning","6-9 Yrs",4.0,23257.0,"","Work from office"
"nk-260525502084","naukri","https://www.naukri.com/job-listings-software-engineer-angular-majulah-infotech-private-limited-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-8-years-260525502084","","Software Engineer - Angular","Majulah Infotech","Chennai, Pune, India","2025-05-27","","","","","","",False,"","","","","","","https://www.naukri.com/majulah-infotech-jobs-careers-5437602","https://img.naukimg.com/logo_images/groups/v1/6757427.gif","","","","","","c#, project management, software development, microsoft azure, dbms, delivery life cycle, analysis, javascript","4-8 Yrs",4.4,63.0,"","Work from office"
"nk-260525013642","naukri","https://www.naukri.com/job-listings-software-engineer-careernet-bengaluru-5-to-8-years-260525013642","","Software Engineer","Careernet","Bengaluru, India","2025-05-27","","","","","","",False,"","","","","","","https://www.naukri.com/careernet-jobs-careers-4124","https://img.naukimg.com/logo_images/groups/v1/614294.gif","","","","","","Java, Android, Kotlin, HTTP., HTTP, Software engineering, Software","5-8 Yrs","","",5.0,"Work from office"
"nk-260525013505","naukri","https://www.naukri.com/job-listings-software-engineer-careernet-bengaluru-5-to-9-years-260525013505","","Software Engineer","Careernet","Bengaluru, India","2025-05-27","","","","","","",False,"","","","","","","https://www.naukri.com/careernet-jobs-careers-4124","https://img.naukimg.com/logo_images/groups/v1/614294.gif","","","","","","UIKit, Swift, Objective C, IOS, Xcode, GitLab., Software engineering, Gitlab","5-9 Yrs","","",5.0,"Work from office"
"nk-260525012604","naukri","https://www.naukri.com/job-listings-software-engineer-net-angular-careernet-bengaluru-5-to-9-years-260525012604","","Software Engineer - .Net/Angular","Careernet","Hybrid - Bengaluru, India","2025-05-27","","","","","","",False,"","","","","","","https://www.naukri.com/careernet-jobs-careers-4124","https://img.naukimg.com/logo_images/groups/v1/614294.gif","","","","","",".net CORE, MVC, Angular, Software, .Net, Core, Software engineering","5-9 Yrs","","",5.0,"Hybrid"
"nk-260525021110","naukri","https://www.naukri.com/job-listings-software-engineer-asp-ol-media-pvt-ltd-bhopal-nagpur-jabalpur-0-to-0-years-260525021110","","Software Engineer","ASP Ol Media","Nagpur, Bhopal, India","2025-05-27","","","","","","",False,"","","","","","","https://www.naukri.com/asp-ol-media-jobs-careers-4110648","https://img.naukimg.com/logo_images/groups/v1/4577037.gif","","","","","","HTML, Communication Skills, CSS, Software, Cs, Software engineering","0 Yrs",2.6,62.0,40.0,"Work from office"
"nk-260525020870","naukri","https://www.naukri.com/job-listings-software-engineer-zerebral-it-solutions-pvt-ltd-pune-0-to-1-years-260525020870","","Software Engineer","Zerebral","Pune(Baner), India","2025-05-27","","direct_data","",600000.0,1000000.0,"INR",False,"","","","","","","https://www.naukri.com/zerebral-jobs-careers-1394206","https://img.naukimg.com/logo_images/groups/v1/4574947.gif","","","","","","ML & Big Data, Golang, Java, BigQuery, Docker, GCP, Al, Ruby","0-1 Yrs",1.9,19.0,2.0,"Work from office"
"nk-260525018123","naukri","https://www.naukri.com/job-listings-software-engineer-reactjs-javascript-uplers-ahmedabad-0-to-3-years-260525018123","","Software Engineer- (ReactJS/Javascript)","Uplers","Remote, India","2025-05-27","","direct_data","",1200000.0,1400000.0,"INR",True,"","","","","","","https://www.naukri.com/uplers-jobs-careers-897026","https://img.naukimg.com/logo_images/groups/v1/4425312.gif","","","","","","Typescript, Javascript, React.Js, Java, postgresql, Blockchain, Google Cloud Platform, Redis","0-3 Yrs",3.9,373.0,"","Remote"
"nk-270525030685","naukri","https://www.naukri.com/job-listings-software-engineer-flutter-centralogic-pune-0-to-1-years-270525030685","","Software Engineer - Flutter","CentraLogic","Pune, India","2025-05-27","","","","","","",False,"","","","","","","https://www.naukri.com/exp-global-jobs-careers-2405366","https://img.naukimg.com/logo_images/groups/v1/6508675.gif","","","","","","Node.Js, Flutter Development, Dart, Development, Software engineering, Software, Flutter","0-1 Yrs",4.2,9.0,10.0,"Work from office"
"nk-270525501331","naukri","https://www.naukri.com/job-listings-software-engineer-scientific-games-india-bengaluru-2-to-5-years-270525501331","","Software Engineer","Light & Wonder","Bengaluru, India","2025-05-27","","","","","","",False,"","","","","","","https://www.naukri.com/light-wonder-jobs-careers-473403","https://img.naukimg.com/logo_images/groups/v1/4627911.gif","","","","","","Backend, Due diligence, Usage, Focus, Cloud, Investigation, Data analytics, Representative","2-5 Yrs",3.8,120.0,"","Work from office"
"nk-210525024706","naukri","https://www.naukri.com/job-listings-software-engineer-developer-programmer-2025-graduate-can-also-appl-creative-hands-hr-hyderabad-chennai-bengaluru-0-to-5-years-210525024706","","Software Engineer, developer / Programmer, 2025 graduate Can also appl","Creative Hands HR","Chennai, Bengaluru, India","2025-05-22","","direct_data","",200000.0,500000.0,"INR",False,"","","","","","","https://www.naukri.com/creative-hands-hr-jobs-careers-1270772","https://img.naukimg.com/logo_images/groups/v1/900242.gif","","","","","","testing, Software, Software Programming, python, java, Software Engineering, linux, Mobile Testing","0-5 Yrs","","","","Work from office"
